USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE
user_007,grape,1707177600,view
user_007,chicken,1707177600,view
user_008,beef,1707264000,view
user_008,rice,1707264000,view
user_009,pasta,1707350400,view
user_009,noodles,1707350400,view
user_009,tomato,1707350400,view
user_010,onion,1707436800,view
user_010,sugar,1707436800,view
user_011,salt,1707523200,view
user_011,pepper,1707523200,view
user_011,oil,1707523200,view
user_012,butter,1707609600,view
user_012,egg,1707609600,view
user_013,flour,1707696000,view
user_013,water,1707696000,view
user_013,juice,1707696000,view
user_013,soda,1707696000,view
user_014,beer,1707782400,view
user_014,wine,1707782400,view
user_015,chocolate,1707868800,view
user_015,candy,1707868800,view
user_015,cookie,1707868800,view
user_016,cake,1707955200,view
user_016,pizza,1707955200,view
user_017,burger,1708041600,view
user_017,sandwich,1708041600,view
user_017,salad,1708041600,view
user_018,soup,1708128000,view
user_018,cereal,1708128000,view
user_019,yogurt,1708214400,view
user_019,honey,1708214400,view
user_019,jam,1708214400,view
user_020,sauce,1708300800,view
user_020,spice,1708300800,view
user_021,herb,1708387200,view
user_021,lemon,1708387200,view
user_021,strawberry,1708387200,view
user_022,blueberry,1708473600,view
user_022,pineapple,1708473600,view
user_023,mango,1708560000,view
user_023,avocado,1708560000,view
user_023,spinach,1708560000,view
user_024,broccoli,1708646400,view
user_024,corn,1708646400,view
user_025,bean,1708732800,view
user_025,pea,1708732800,view
user_025,mushroom,1708732800,view
user_026,garlic,1708819200,view
user_026,ginger,1708819200,view
user_027,mint,1708905600,view
user_027,shampoo,1708905600,view
user_027,soap,1708905600,view
user_028,toothpaste,1708992000,view
user_028,tissue,1708992000,view
user_029,towel,1709078400,view
user_029,detergent,1709078400,view
user_029,bleach,1709078400,view
user_030,cleaner,1709164800,view
user_030,brush,1709164800,view
user_001,sponge,1709251200,view
user_001,plate,1709251200,view
user_001,cup,1709251200,view
user_002,bowl,1709337600,view
user_002,fork,1709337600,view
user_003,knife,1709424000,view
user_003,spoon,1709424000,view
user_003,glass,1709424000,view
user_004,bottle,1709510400,view
user_004,bag,1709510400,view
user_005,box,1709596800,view
user_005,can,1709596800,view
user_005,jar,1709596800,view
user_006,container,1709683200,view
user_006,fish,1709683200,view
user_007,potato,1709769600,view
user_007,carrot,1709769600,view
user_007,coffee,1709769600,view
user_008,tea,1709856000,view
user_008,milk,1709856000,view
user_009,bread,1709942400,view
user_009,cheese,1709942400,view
user_009,apple,1709942400,view
user_010,banana,1710028800,view
user_010,orange,1710028800,view
user_011,grape,1710115200,view
user_011,chicken,1710115200,view
user_011,beef,1710115200,view
user_012,rice,1710201600,view
user_012,pasta,1710201600,view
user_013,noodles,1710288000,view
user_013,tomato,1710288000,view
user_013,onion,1710288000,view
user_013,sugar,1710288000,view
user_014,salt,1710374400,view
user_014,pepper,1710374400,view
user_015,oil,1710460800,view
user_015,butter,1710460800,view
user_015,egg,1710460800,view
user_016,flour,1710547200,view
user_016,water,1710547200,view
user_017,juice,1710633600,view
user_017,soda,1710633600,view
user_017,beer,1710633600,view
user_018,wine,1710720000,view
user_018,chocolate,1710720000,view
user_019,candy,1710806400,view
user_019,cookie,1710806400,view
user_019,cake,1710806400,view
user_020,pizza,1710892800,view
user_020,burger,1710892800,view
user_021,sandwich,1710979200,view
user_021,salad,1710979200,view
user_021,soup,1710979200,view
user_022,cereal,1711065600,view
user_022,yogurt,1711065600,view
user_023,honey,1711152000,view
user_023,jam,1711152000,view
user_023,sauce,1711152000,view
user_024,spice,1711238400,view
user_024,herb,1711238400,view
user_025,lemon,1711324800,view
user_025,strawberry,1711324800,view
user_025,blueberry,1711324800,view
user_026,pineapple,1711411200,view
user_026,mango,1711411200,view
user_027,avocado,1711497600,view
user_027,spinach,1711497600,view
user_027,broccoli,1711497600,view
user_028,corn,1711584000,view
user_028,bean,1711584000,view
user_029,pea,1711670400,view
user_029,mushroom,1711670400,view
user_029,garlic,1711670400,view
user_030,ginger,1711756800,view
user_030,mint,1711756800,view
user_001,shampoo,1711843200,view
user_001,soap,1711843200,view
user_001,toothpaste,1711843200,view
user_002,tissue,1711929600,view
user_002,towel,1711929600,view
user_003,detergent,1712016000,view
user_003,bleach,1712016000,view
user_003,cleaner,1712016000,view
user_004,brush,1712102400,view
user_004,sponge,1712102400,view
user_005,plate,1712188800,view
user_005,cup,1712188800,view
user_005,bowl,1712188800,view
user_006,fork,1712275200,view
user_006,knife,1712275200,view
user_007,spoon,1712361600,view
user_007,glass,1712361600,view
user_007,bottle,1712361600,view
user_008,bag,1712448000,view
user_008,box,1712448000,view
user_009,can,1712534400,view
user_009,jar,1712534400,view
user_009,container,1712534400,view
user_010,fish,1712620800,view
user_010,potato,1712620800,view
user_011,carrot,1712707200,view
user_011,coffee,1712707200,view
user_011,tea,1712707200,view
user_012,milk,1712793600,view
user_012,bread,1712793600,view
user_013,cheese,1712880000,view
user_013,apple,1712880000,view
user_013,banana,1712880000,view
user_013,orange,1712880000,view
user_014,grape,1712966400,view
user_014,chicken,1712966400,view
user_015,beef,1713052800,view
user_015,rice,1713052800,view
user_015,pasta,1713052800,view
user_016,noodles,1713139200,view
user_016,tomato,1713139200,view
user_017,onion,1713225600,view
user_017,sugar,1713225600,view
user_017,salt,1713225600,view
user_018,pepper,1713312000,view
user_018,oil,1713312000,view
user_019,butter,1713398400,view
user_019,egg,1713398400,view
user_019,flour,1713398400,view
user_020,water,1713484800,view
user_020,juice,1713484800,view
user_021,soda,1713571200,view
user_021,beer,1713571200,view
user_021,wine,1713571200,view
user_022,chocolate,1713657600,view
user_022,candy,1713657600,view
user_023,cookie,1713744000,view
user_023,cake,1713744000,view
user_023,pizza,1713744000,view
user_024,burger,1713830400,view
user_024,sandwich,1713830400,view
user_025,salad,1713916800,view
user_025,soup,1713916800,view
user_025,cereal,1713916800,view
user_026,yogurt,1714003200,view
user_026,honey,1714003200,view
user_027,jam,1714089600,view
user_027,sauce,1714089600,view
user_027,spice,1714089600,view
user_028,herb,1714176000,view
user_028,lemon,1714176000,view
user_029,strawberry,1714262400,view
user_029,blueberry,1714262400,view
user_029,pineapple,1714262400,view
user_030,mango,1714348800,view
user_030,avocado,1714348800,view
user_001,spinach,1714435200,view
user_001,broccoli,1714435200,view
user_001,corn,1714435200,view
user_002,bean,1714521600,view
user_002,pea,1714521600,view
user_003,mushroom,1714608000,view
user_003,garlic,1714608000,view
user_003,ginger,1714608000,view
user_004,mint,1714694400,view
user_004,shampoo,1714694400,view
user_005,soap,1714780800,view
user_005,toothpaste,1714780800,view
user_005,tissue,1714780800,view
user_006,towel,1714867200,view
user_006,detergent,1714867200,view
user_007,bleach,1714953600,view
user_007,cleaner,1714953600,view
user_007,brush,1714953600,view
user_008,sponge,1715040000,view
user_008,plate,1715040000,view
user_009,cup,1715126400,view
user_009,bowl,1715126400,view
user_009,fork,1715126400,view
user_010,knife,1715212800,view
user_010,spoon,1715212800,view
user_011,glass,1715299200,view
user_011,bottle,1715299200,view
user_011,bag,1715299200,view
user_012,box,1715385600,view
user_012,can,1715385600,view
user_013,jar,1715472000,view
user_013,container,1715472000,view
user_013,fish,1715472000,view
user_013,potato,1715472000,view
user_014,carrot,1715558400,view
user_014,coffee,1715558400,view
user_015,tea,1715644800,view
user_015,milk,1715644800,view
user_015,bread,1715644800,view
user_016,cheese,1715731200,view
user_016,apple,1715731200,view
user_017,banana,1715817600,view
user_017,orange,1715817600,view
user_017,grape,1715817600,view
user_018,chicken,1715904000,view
user_018,beef,1715904000,view
user_019,rice,1715990400,view
user_019,pasta,1715990400,view
user_019,noodles,1715990400,view
user_020,tomato,1716076800,view
user_020,onion,1716076800,view
user_021,sugar,1716163200,view
user_021,salt,1716163200,view
user_021,pepper,1716163200,view
user_022,oil,1716249600,view
user_022,butter,1716249600,view
user_023,egg,1716336000,view
user_023,flour,1716336000,view
user_023,water,1716336000,view
user_024,juice,1716422400,view
user_024,soda,1716422400,view
user_025,beer,1716508800,view
user_025,wine,1716508800,view
user_025,chocolate,1716508800,view
user_026,candy,1716595200,view
user_026,cookie,1716595200,view
user_027,cake,1716681600,view
user_027,pizza,1716681600,view
user_027,burger,1716681600,view
user_028,sandwich,1716768000,view
user_028,salad,1716768000,view
user_029,soup,1716854400,view
user_029,cereal,1716854400,view
user_029,yogurt,1716854400,view
user_030,honey,1716940800,view
user_030,jam,1716940800,view
user_001,sauce,1717027200,view
user_001,spice,1717027200,view
user_001,herb,1717027200,view
user_002,lemon,1717113600,view
user_002,strawberry,1717113600,view
user_003,blueberry,1717200000,view
user_003,pineapple,1717200000,view
user_003,mango,1717200000,view
user_004,avocado,1717286400,view
user_004,spinach,1717286400,view
user_005,broccoli,1717372800,view
user_005,corn,1717372800,view
user_005,bean,1717372800,view
user_006,pea,1717459200,view
user_006,mushroom,1717459200,view
user_007,garlic,1717545600,view
user_007,ginger,1717545600,view
user_007,mint,1717545600,view
user_008,shampoo,1717632000,view
user_008,soap,1717632000,view
user_009,toothpaste,1717718400,view
user_009,tissue,1717718400,view
user_009,towel,1717718400,view
user_010,detergent,1717804800,view
user_010,bleach,1717804800,view
user_011,cleaner,1717891200,view
user_011,brush,1717891200,view
user_011,sponge,1717891200,view
user_012,plate,1717977600,view
user_012,cup,1717977600,view
user_013,bowl,1718064000,view
user_013,fork,1718064000,view
user_013,knife,1718064000,view
user_013,spoon,1718064000,view
user_014,glass,1718150400,view
user_014,bottle,1718150400,view
user_015,bag,1718236800,view
user_015,box,1718236800,view
user_015,can,1718236800,view
user_016,jar,1718323200,view
user_016,container,1718323200,view
user_017,fish,1718409600,view
user_017,potato,1718409600,view
user_017,carrot,1718409600,view
user_018,coffee,1718496000,view
user_018,tea,1718496000,view
user_019,milk,1718582400,view
user_019,bread,1718582400,view
user_019,cheese,1718582400,view
user_020,apple,1718668800,view
user_020,banana,1718668800,view
user_021,orange,1718755200,view
user_021,grape,1718755200,view
user_021,chicken,1718755200,view
user_022,beef,1718841600,view
user_022,rice,1718841600,view
user_023,pasta,1718928000,view
user_023,noodles,1718928000,view
user_023,tomato,1718928000,view
user_024,onion,1719014400,view
user_024,sugar,1719014400,view
user_025,salt,1719100800,view
user_025,pepper,1719100800,view
user_025,oil,1719100800,view
user_026,butter,1719187200,view
user_026,egg,1719187200,view
user_027,flour,1719273600,view
user_027,water,1719273600,view
user_027,juice,1719273600,view
user_028,soda,1719360000,view
user_028,beer,1719360000,view
user_029,wine,1719446400,view
user_029,chocolate,1719446400,view
user_029,candy,1719446400,view
user_030,cookie,1719532800,view
user_030,cake,1719532800,view
user_001,pizza,1719619200,view
user_001,burger,1719619200,view
user_001,sandwich,1719619200,view
user_002,salad,1719705600,view
user_002,soup,1719705600,view
user_003,cereal,1719792000,view
user_003,yogurt,1719792000,view
user_003,honey,1719792000,view
user_004,jam,1719878400,view
user_004,sauce,1719878400,view
user_005,spice,1719964800,view
user_005,herb,1719964800,view
user_005,lemon,1719964800,view
user_006,strawberry,1720051200,view
user_006,blueberry,1720051200,view
user_007,pineapple,1720137600,view
user_007,mango,1720137600,view
user_007,avocado,1720137600,view
user_008,spinach,1720224000,view
user_008,broccoli,1720224000,view
user_009,corn,1720310400,view
user_009,bean,1720310400,view
user_009,pea,1720310400,view
user_010,mushroom,1720396800,view
user_010,garlic,1720396800,view
user_011,ginger,1720483200,view
user_011,mint,1720483200,view
user_011,shampoo,1720483200,view
user_012,soap,1720569600,view
user_012,toothpaste,1720569600,view
user_013,tissue,1720656000,view
user_013,towel,1720656000,view
user_013,detergent,1720656000,view
user_013,bleach,1720656000,view
user_014,cleaner,1720742400,view
user_014,brush,1720742400,view
user_015,sponge,1720828800,view
user_015,plate,1720828800,view
user_015,cup,1720828800,view
user_016,bowl,1720915200,view
user_016,fork,1720915200,view
user_017,knife,1721001600,view
user_017,spoon,1721001600,view
user_017,glass,1721001600,view
user_018,bottle,1721088000,view
user_018,bag,1721088000,view
user_019,box,1721174400,view
user_019,can,1721174400,view
user_019,jar,1721174400,view
user_020,container,1721260800,view
user_020,fish,1721260800,view
user_021,potato,1721347200,view
user_021,carrot,1721347200,view
user_021,coffee,1721347200,view
user_022,tea,1721433600,view
user_022,milk,1721433600,view
user_023,bread,1721520000,view
user_023,cheese,1721520000,view
user_023,apple,1721520000,view
user_024,banana,1721606400,view
user_024,orange,1721606400,view
user_025,grape,1721692800,view
user_025,chicken,1721692800,view
user_025,beef,1721692800,view
user_026,rice,1721779200,view
user_026,pasta,1721779200,view
user_027,noodles,1721865600,view
user_027,tomato,1721865600,view
user_027,onion,1721865600,view
user_028,sugar,1721952000,view
user_028,salt,1721952000,view
user_029,pepper,1722038400,view
user_029,oil,1722038400,view
user_029,butter,1722038400,view
user_030,egg,1722124800,view
user_030,flour,1722124800,view
user_001,water,1722211200,view
user_001,juice,1722211200,view
user_001,soda,1722211200,view
user_002,beer,1722297600,view
user_002,wine,1722297600,view
user_003,chocolate,1722384000,view
user_003,candy,1722384000,view
user_003,cookie,1722384000,view
user_004,cake,1722470400,view
user_004,pizza,1722470400,view
user_005,burger,1722556800,view
user_005,sandwich,1722556800,view
user_005,salad,1722556800,view
user_006,soup,1722643200,view
user_006,cereal,1722643200,view
user_007,yogurt,1722729600,view
user_007,honey,1722729600,view
user_007,jam,1722729600,view
user_008,sauce,1722816000,view
user_008,spice,1722816000,view
user_009,herb,1722902400,view
user_009,lemon,1722902400,view
user_009,strawberry,1722902400,view
user_010,blueberry,1722988800,view
user_010,pineapple,1722988800,view
user_011,mango,1723075200,view
user_011,avocado,1723075200,view
user_011,spinach,1723075200,view
user_012,broccoli,1723161600,view
user_012,corn,1723161600,view
user_013,bean,1723248000,view
user_013,pea,1723248000,view
user_013,mushroom,1723248000,view
user_013,garlic,1723248000,view
user_014,ginger,1723334400,view
user_014,mint,1723334400,view
user_015,shampoo,1723420800,view
user_015,soap,1723420800,view
user_015,toothpaste,1723420800,view
user_016,tissue,1723507200,view
user_016,towel,1723507200,view
user_017,detergent,1723593600,view
user_017,bleach,1723593600,view
user_017,cleaner,1723593600,view
user_018,brush,1723680000,view
user_018,sponge,1723680000,view
user_019,plate,1723766400,view
user_019,cup,1723766400,view
user_019,bowl,1723766400,view
user_020,fork,1723852800,view
user_020,knife,1723852800,view
user_021,spoon,1723939200,view
user_021,glass,1723939200,view
user_021,bottle,1723939200,view
user_022,bag,1724025600,view
user_022,box,1724025600,view
user_023,can,1724112000,view
user_023,jar,1724112000,view
user_023,container,1724112000,view
user_024,fish,1724198400,view
user_024,potato,1724198400,view
user_025,carrot,1724284800,view
user_025,coffee,1724284800,view
user_025,tea,1724284800,view
user_026,milk,1724371200,view
user_026,bread,1724371200,view
user_027,cheese,1724457600,view
user_027,apple,1724457600,view
user_027,banana,1724457600,view
user_028,orange,1724544000,view
user_028,grape,1724544000,view
user_029,chicken,1724630400,view
user_029,beef,1724630400,view
user_029,rice,1724630400,view
user_030,pasta,1724716800,view
user_030,noodles,1724716800,view
user_001,tomato,1724803200,view
user_001,onion,1724803200,view
user_001,sugar,1724803200,view
user_002,salt,1724889600,view
user_002,pepper,1724889600,view
user_003,oil,1724976000,view
user_003,butter,1724976000,view
user_003,egg,1724976000,view
user_004,flour,1725062400,view
user_004,water,1725062400,view
user_005,juice,1725148800,view
user_005,soda,1725148800,view
user_005,beer,1725148800,view
user_006,wine,1725235200,view
user_006,chocolate,1725235200,view
user_007,candy,1725321600,view
user_007,cookie,1725321600,view
user_007,cake,1725321600,view
user_008,pizza,1725408000,view
user_008,burger,1725408000,view
user_009,sandwich,1725494400,view
user_009,salad,1725494400,view
user_009,soup,1725494400,view
user_010,cereal,1725580800,view
user_010,yogurt,1725580800,view
user_011,honey,1725667200,view
user_011,jam,1725667200,view
user_011,sauce,1725667200,view
user_012,spice,1725753600,view
user_012,herb,1725753600,view
user_013,lemon,1725840000,view
user_013,strawberry,1725840000,view
user_013,blueberry,1725840000,view
user_013,pineapple,1725840000,view
user_014,mango,1725926400,view
user_014,avocado,1725926400,view
user_015,spinach,1726012800,view
user_015,broccoli,1726012800,view
user_015,corn,1726012800,view
user_016,bean,1726099200,view
user_016,pea,1726099200,view
user_017,mushroom,1726185600,view
user_017,garlic,1726185600,view
user_017,ginger,1726185600,view
user_018,mint,1726272000,view
user_018,shampoo,1726272000,view
user_019,soap,1726358400,view
user_019,toothpaste,1726358400,view
user_019,tissue,1726358400,view
user_020,towel,1726444800,view
user_020,detergent,1726444800,view
user_021,bleach,1726531200,view
user_021,cleaner,1726531200,view
user_021,brush,1726531200,view
user_022,sponge,1726617600,view
user_022,plate,1726617600,view
user_023,cup,1726704000,view
user_023,bowl,1726704000,view
user_023,fork,1726704000,view
user_024,knife,1726790400,view
user_024,spoon,1726790400,view
user_025,glass,1726876800,view
user_025,bottle,1726876800,view
user_025,bag,1726876800,view
user_026,box,1726963200,view
user_026,can,1726963200,view
user_027,jar,1727049600,view
user_027,container,1727049600,view
user_027,fish,1727049600,view
user_028,potato,1727136000,view
user_028,carrot,1727136000,view
user_029,coffee,1727222400,view
user_029,tea,1727222400,view
user_029,milk,1727222400,view
user_030,bread,1727308800,view
user_030,cheese,1727308800,view
user_001,apple,1727395200,view
user_001,banana,1727395200,view
user_001,orange,1727395200,view
user_002,grape,1727481600,view
user_002,chicken,1727481600,view
user_003,beef,1727568000,view
user_003,rice,1727568000,view
user_003,pasta,1727568000,view
user_004,noodles,1727654400,view
user_004,tomato,1727654400,view
user_005,onion,1727740800,view
user_005,sugar,1727740800,view
user_005,salt,1727740800,view
user_006,pepper,1727827200,view
user_006,oil,1727827200,view
user_007,butter,1727913600,view
user_007,egg,1727913600,view
user_007,flour,1727913600,view
user_008,water,1728000000,view
user_008,juice,1728000000,view
user_009,soda,1728086400,view
user_009,beer,1728086400,view
user_009,wine,1728086400,view
user_010,chocolate,1728172800,view
user_010,candy,1728172800,view
user_011,cookie,1728259200,view
user_011,cake,1728259200,view
user_011,pizza,1728259200,view
user_012,burger,1728345600,view
user_012,sandwich,1728345600,view
user_013,salad,1728432000,view
user_013,soup,1728432000,view
user_013,cereal,1728432000,view
user_013,yogurt,1728432000,view
user_014,honey,1728518400,view
user_014,jam,1728518400,view
user_015,sauce,1728604800,view
user_015,spice,1728604800,view
user_015,herb,1728604800,view
user_016,lemon,1728691200,view
user_016,strawberry,1728691200,view
user_017,blueberry,1728777600,view
user_017,pineapple,1728777600,view
user_017,mango,1728777600,view
user_018,avocado,1728864000,view
user_018,spinach,1728864000,view
user_019,broccoli,1728950400,view
user_019,corn,1728950400,view
user_019,bean,1728950400,view
user_020,pea,1729036800,view
user_020,mushroom,1729036800,view
user_021,garlic,1729123200,view
user_021,ginger,1729123200,view
user_021,mint,1729123200,view
user_022,shampoo,1729209600,view
user_022,soap,1729209600,view
user_023,toothpaste,1729296000,view
user_023,tissue,1729296000,view
user_023,towel,1729296000,view
user_024,detergent,1729382400,view
user_024,bleach,1729382400,view
user_025,cleaner,1729468800,view
user_025,brush,1729468800,view
user_025,sponge,1729468800,view
user_026,plate,1729555200,view
user_026,cup,1729555200,view
user_027,bowl,1729641600,view
user_027,fork,1729641600,view
user_027,knife,1729641600,view
user_028,spoon,1729728000,view
user_028,glass,1729728000,view
user_029,bottle,1729814400,view
user_029,bag,1729814400,view
user_029,box,1729814400,view
user_030,can,1729900800,view
user_030,jar,1729900800,view
user_001,container,1729987200,view
user_001,fish,1729987200,view
user_001,potato,1729987200,view
user_002,carrot,1730073600,view
user_002,coffee,1730073600,view
user_003,tea,1730160000,view
user_003,milk,1730160000,view
user_003,bread,1730160000,view
user_004,cheese,1730246400,view
user_004,apple,1730246400,view
user_005,banana,1730332800,view
user_005,orange,1730332800,view
user_005,grape,1730332800,view
user_006,chicken,1730419200,view
user_006,beef,1730419200,view
user_007,rice,1730505600,view
user_007,pasta,1730505600,view
user_007,noodles,1730505600,view
user_008,tomato,1730592000,view
user_008,onion,1730592000,view
user_009,sugar,1730678400,view
user_009,salt,1730678400,view
user_009,pepper,1730678400,view
user_010,oil,1730764800,view
user_010,butter,1730764800,view
user_011,egg,1730851200,view
user_011,flour,1730851200,view
user_011,water,1730851200,view
user_012,juice,1730937600,view
user_012,soda,1730937600,view
user_013,beer,1731024000,view
user_013,wine,1731024000,view
user_013,chocolate,1731024000,view
user_013,candy,1731024000,view
user_014,cookie,1731110400,view
user_014,cake,1731110400,view
user_015,pizza,1731196800,view
user_015,burger,1731196800,view
user_015,sandwich,1731196800,view
user_016,salad,1731283200,view
user_016,soup,1731283200,view
user_017,cereal,1731369600,view
user_017,yogurt,1731369600,view
user_017,honey,1731369600,view
user_018,jam,1731456000,view
user_018,sauce,1731456000,view
user_019,spice,1731542400,view
user_019,herb,1731542400,view
user_019,lemon,1731542400,view
user_020,strawberry,1731628800,view
user_020,blueberry,1731628800,view
user_021,pineapple,1731715200,view
user_021,mango,1731715200,view
user_021,avocado,1731715200,view
user_022,spinach,1731801600,view
user_022,broccoli,1731801600,view
user_023,corn,1731888000,view
user_023,bean,1731888000,view
user_023,pea,1731888000,view
user_024,mushroom,1731974400,view
user_024,garlic,1731974400,view
user_025,ginger,1732060800,view
user_025,mint,1732060800,view
user_025,shampoo,1732060800,view
user_026,soap,1732147200,view
user_026,toothpaste,1732147200,view
user_027,tissue,1732233600,view
user_027,towel,1732233600,view
user_027,detergent,1732233600,view
user_028,bleach,1732320000,view
user_028,cleaner,1732320000,view
user_029,brush,1732406400,view
user_029,sponge,1732406400,view
user_029,plate,1732406400,view
user_030,cup,1732492800,view
user_030,bowl,1732492800,view
user_001,fork,1732579200,view
user_001,knife,1732579200,view
user_001,spoon,1732579200,view
user_002,glass,1732665600,view
user_002,bottle,1732665600,view
user_003,bag,1732752000,view
user_003,box,1732752000,view
user_003,can,1732752000,view
user_004,jar,1732838400,view
user_004,container,1732838400,view
user_005,fish,1732924800,view
user_005,potato,1732924800,view
user_005,carrot,1732924800,view
user_006,coffee,1733011200,view
user_006,tea,1733011200,view
user_007,milk,1733097600,view
user_007,bread,1733097600,view
user_007,cheese,1733097600,view
user_008,apple,1733184000,view
user_008,banana,1733184000,view
user_009,orange,1733270400,view
user_009,grape,1733270400,view
user_009,chicken,1733270400,view
user_010,beef,1733356800,view
user_010,rice,1733356800,view
user_011,pasta,1733443200,view
user_011,noodles,1733443200,view
user_011,tomato,1733443200,view
user_012,onion,1733529600,view
user_012,sugar,1733529600,view
user_013,salt,1733616000,view
user_013,pepper,1733616000,view
user_013,oil,1733616000,view
user_013,butter,1733616000,view
user_014,egg,1733702400,view
user_014,flour,1733702400,view
user_015,water,1733788800,view
user_015,juice,1733788800,view
user_015,soda,1733788800,view
user_016,beer,1733875200,view
user_016,wine,1733875200,view
user_017,chocolate,1733961600,view
user_017,candy,1733961600,view
user_017,cookie,1733961600,view
user_018,cake,1734048000,view
user_018,pizza,1734048000,view
user_019,burger,1734134400,view
user_019,sandwich,1734134400,view
user_019,salad,1734134400,view
user_020,soup,1734220800,view
user_020,cereal,1734220800,view
user_021,yogurt,1734307200,view
user_021,honey,1734307200,view
user_021,jam,1734307200,view
user_022,sauce,1734393600,view
user_022,spice,1734393600,view
user_023,herb,1734480000,view
user_023,lemon,1734480000,view
user_023,strawberry,1734480000,view
user_024,blueberry,1734566400,view
user_024,pineapple,1734566400,view
user_025,mango,1734652800,view
user_025,avocado,1734652800,view
user_025,spinach,1734652800,view
user_026,broccoli,1734739200,view
user_026,corn,1734739200,view
user_027,bean,1734825600,view
user_027,pea,1734825600,view
user_027,mushroom,1734825600,view
user_028,garlic,1734912000,view
user_028,ginger,1734912000,view
user_029,mint,1734998400,view
user_029,shampoo,1734998400,view
user_029,soap,1734998400,view
user_030,toothpaste,1735084800,view
user_030,tissue,1735084800,view
user_010,pepper,1705328385,view
user_010,garlic,1705328385,view
user_010,grape,1705328385,view
user_010,tomato,1705328385,view
user_020,spoon,1719241307,view
user_020,milk,1719241307,view
user_020,tissue,1719241307,view
user_019,bottle,1718543361,view
user_019,brush,1718543361,view
user_019,corn,1718543361,view
user_006,onion,1717253078,view
user_006,potato,1717253078,view
user_005,butter,1716646511,view
user_005,tissue,1716646511,view
user_016,blueberry,1732036264,view
user_016,knife,1732036264,view
user_009,water,1721036025,view
user_009,strawberry,1721036025,view
user_009,beef,1721036025,view
user_009,banana,1721036025,view
user_002,chicken,1723471804,view
user_002,egg,1723471804,view
user_009,towel,1713972273,view
user_009,bottle,1713972273,view
user_028,jar,1707492272,view
user_028,chicken,1707492272,view
user_028,tomato,1707492272,view
user_028,bottle,1707492272,view
user_026,sauce,1719383304,view
user_026,detergent,1719383304,view
user_026,bean,1719383304,view
user_026,egg,1719383304,view
user_028,honey,1708274001,view
user_028,banana,1708274001,view
user_019,grape,1733441448,view
user_019,water,1733441448,view
user_019,spoon,1733441448,view
user_018,carrot,1706395391,view
user_018,cereal,1706395391,view
user_018,soap,1706395391,view
user_018,orange,1706395391,view
user_014,ginger,1728032195,view
user_014,spinach,1728032195,view
user_025,lemon,1724229913,view
user_025,sugar,1724229913,view
user_003,oil,1725676234,view
